x,y
5.076773743942093020e+00,-2.205749826245779310e+00
1.250753886006965310e+01,2.206692874784485170e+00
1.212003434405174040e+01,9.507576747518163174e+00
6.882618327238514411e+00,-3.173436394348522427e+00
3.816359038772232815e+00,1.303791511719983376e+01
5.808956712488949847e+00,-2.594945767218705512e+00
8.954172200225832157e+00,-1.931705149458696091e+00
5.693259103081890871e+00,1.292641610826677834e+01
1.167011641630756991e+00,1.198316602770193029e+01
6.242298561690081904e+00,1.273566951328646191e+01
9.760895569940171157e+00,-1.417544978139675393e+00
8.121785759365071300e+00,-1.912445629135677727e+00
3.262253385936932926e+00,1.269667998119478369e+01
-1.435164436962256040e+00,1.224383919278071886e+00
1.007358421477634991e+01,-1.222068272800823863e+00
5.430024150460828203e+00,-2.586553569721464108e+00
-2.676192954705428839e+00,4.471927008574428264e+00
1.089455144278643317e+01,9.585526641498717026e+00
-2.697685036704483785e+00,3.322314775081863125e+00
8.342220093305714457e-01,-2.470903865633493623e+00
1.204901329383631392e+01,6.849841556947840360e+00
8.544776079672589120e+00,-1.833406723462261745e+00
-2.755925984522249905e+00,5.067798505010745025e+00
2.459928929113789131e+00,-1.704831763219066154e+00
6.497223355972133518e+00,-3.494722567944620550e+00
-1.264029265876889241e+00,9.968510237761517345e+00
-2.609851403647650336e+00,5.197645803561199429e+00
6.061123576846673799e+00,-3.358434350977407945e+00
7.426997712623576220e+00,-2.793420385176908383e+00
1.294367306408707741e+01,5.222483044541680997e+00
8.886920469624445929e+00,1.223852789344229031e+01
-3.163196084806429553e+00,2.124737958271506688e+00
3.877866741520926475e+00,1.276160590307708453e+01
3.599809773269591062e-02,-1.095928851500091561e+00
1.116540228863934203e+01,9.673374755718821660e+00
2.309355955437810692e+00,-2.867584764820888310e+00
9.056877888751557748e-01,1.207620557622066571e+01
3.220246397831342478e+00,1.305002727045815902e+01
7.625642594007226549e+00,-2.496626821003467889e+00
5.548896725672411989e-01,1.172514569901430193e+01
2.950778060389784851e+00,1.248701759108027964e+01
4.439845031596759917e+00,1.295449523559482685e+01
1.205959427289191055e+01,2.035338316842102646e+00
1.075201220666072999e+01,-5.615698266974984421e-01
1.231874007870736065e+01,2.060704399998173564e+00
5.206581312450725640e+00,1.383030734235215853e+01
1.339515647129053733e+01,6.196783268774479936e+00
7.693546755488408273e+00,1.257445889069865075e+01
-2.951320121323141699e+00,3.193322325503143322e+00
1.106057428380666963e+01,-1.327757987254347682e-01
-2.142565676117871298e+00,2.493574465296313658e+00
-2.547471628406674959e+00,6.616076597066617992e+00
-1.976431814536004694e+00,8.832754232904559188e+00
4.429850018334172468e+00,-2.911465315041081858e+00
1.214951359473822201e+01,1.775789572940821071e+00
1.114939912608478778e+01,1.084917588942985489e+01
-2.783836489592012242e+00,6.606793517358266143e+00
-3.229863477164013119e+00,3.623871943263381024e+00
1.119275195659383382e+00,1.211898853953226762e+01
6.663212636439794778e-01,1.153483441666232423e+01
1.144767745778828250e+01,9.480498404497307519e+00
5.326834468714340076e+00,1.293033268961549709e+01
7.860359282448217577e+00,-2.182193231851814019e+00
-9.724243032693768996e-01,-1.184913618221493437e+00
-2.985930028788221335e+00,2.855092828237552283e+00
-2.496863233779809121e+00,3.795437676298487162e+00
1.892843503066610644e+00,-2.402274037062335665e+00
4.848294529188794222e+00,-2.805695412830663926e+00
4.243912409596639179e+00,-2.659017623759531546e+00
1.056781486924817060e+01,-7.233574530660655810e-01
-2.807301932220180873e+00,6.103776674757912524e+00
1.323111297751722049e+01,7.739485222580759327e+00
2.188983900431605623e+00,1.283049648061108705e+01
3.630315057376664267e+00,-3.404345770878519417e+00
5.182876361896470385e+00,-3.477162571153993298e+00
1.861067521268142677e+00,-3.093911291549058973e+00
8.519199997800406265e-01,-2.570337755624557019e+00
-6.459458189557700791e-01,1.065505400140578729e+01
-2.583961453048702062e+00,6.067961549665041865e+00
2.636875105072309378e+00,1.282105902061294955e+01
1.078693396875306121e+01,-5.089317507145523223e-01
9.418167802565664104e+00,-1.643320074148751253e+00
8.981807512147007344e+00,1.282623111749912148e+01
5.542948784109420934e+00,-3.442131808882791688e+00
2.940395568104865465e+00,-2.648223418841567423e+00
1.259037006078913912e+01,2.270652046263034851e+00
4.347719058091090716e+00,-3.122854611875403918e+00
7.679931077312701859e+00,-2.449104682105339492e+00
8.841884843528120541e-01,-1.475808438591599270e+00
1.020442868709121953e+01,1.128993731587195981e+01
1.328781786012670274e+01,5.845292078958512327e+00
1.335096428214896491e+01,6.889182813856726817e+00
1.182430536591054349e+01,1.115902060612663949e+00
1.329782730787183986e+01,3.398515658175468079e+00
-2.502339423801185347e+00,8.016844409548486539e+00
-1.124105351706303324e+00,1.173129206346706255e+00
1.305743958199884602e+01,3.173954949585870100e+00
1.268961056348084071e+01,2.519730486511120748e+00
5.468645677949563577e+00,1.315545220870114029e+01
-2.530563168767200999e+00,3.183687402071961436e+00
3.374358838832328900e+00,1.279498910130437750e+01
-2.935311034051020229e-01,1.101372366271650449e+01
4.258157973647588079e+00,-2.612951312279969684e+00
-2.292051605633834477e+00,3.558676323350551840e+00
1.202561681404662508e+01,1.000473688337159928e+01
7.150967297127701627e-01,-1.950027827218341336e+00
1.270684396826465345e+01,6.927469255967710460e+00
-1.653023300464170120e+00,5.465355949131929236e-01
1.366814152802993121e+01,3.757588542742700710e+00
2.416344586823563123e+00,1.242252465858897637e+01
-1.839657136326875886e+00,-8.370329546072063920e-02
1.106401556647885442e+01,1.096659788639151145e+01
-2.823966093375345210e-01,1.097944639429815439e+01
-2.155824920075647633e+00,7.410013355948115610e+00
1.259448281750207776e+01,1.714075149229720818e+00
2.757344402218845580e+00,1.222327666801249713e+01
-2.625946737424555977e-01,1.092911676372537144e+01
1.223240674336466682e+01,2.656816965765191885e+00
-2.847093107854409944e+00,7.204797695503259547e+00
5.666519866645607806e+00,-2.389571141051249903e+00
-2.711003997494064066e+00,8.163528522034042112e+00
1.382100807110901641e+01,6.581541632701871869e+00
1.267320709405325729e+01,6.683601274792176916e+00
9.389784642054539887e+00,1.206721886929627985e+01
7.431589697777413406e+00,1.200922698982735604e+01
-2.963434139999217010e+00,4.081114854607613474e+00
1.153803485017933284e+01,6.100901099997049215e-01
1.199559915731427573e+01,6.978055762654189031e+00
6.419794889438676933e-01,1.176438205889331101e+01
9.731120795804717005e+00,-1.538740182284024982e+00
2.756990766749778388e+00,-2.797017841452677622e+00
-3.556436293842413221e-02,1.118920488275701430e+01
-2.710561408308020503e+00,7.506552623169714167e+00
-1.897591979553777009e+00,3.707404864304120196e-02
-2.952313727612987826e+00,5.573554212814652686e+00
1.217601688927426906e+01,1.550934899252963906e+00
1.570170157386612253e+00,-2.298376898806436586e+00
-2.500652896209587084e+00,8.005650645743129346e+00
1.058178402003023599e+00,-2.136480231284219933e+00
6.122133722885183538e+00,-2.762264908827172682e+00
1.344394593767563606e+01,6.814590798084566359e+00
7.988347688825047754e+00,-2.719844611482355567e+00
-1.254269535195723151e+00,-1.951215794784717517e-01
-3.089323228764706997e+00,2.460023090450560002e+00
7.057033914780980410e+00,1.274782031841129637e+01
1.314598204310690477e+01,4.867401109711591900e+00
1.159519293800472539e+01,4.582919343901172837e-01
-9.480798043225551197e-01,1.052359139533147303e+00
5.105444439614466923e+00,1.244096906859853391e+01
9.878455898124904877e+00,1.026110449895590548e+01
8.553559773082564988e+00,-1.899927276415680488e+00
5.738465185072009866e+00,1.330880021918345335e+01
6.370149344327499463e+00,-3.005193718793711000e+00
-2.497750145357981566e+00,1.385402395461978742e+00
8.197558739929107219e-01,-1.555560550858099411e+00
-2.556139416657749130e+00,2.506374080268089166e+00
2.995671521270934168e+00,-2.336057849633477623e+00
1.889184389554010579e-02,-5.169579023736794454e-01
-3.214409877757704592e+00,4.224713379194580121e+00
8.063909691958462744e+00,-1.979061794410961639e+00
7.763127644358871038e+00,1.280474547874683289e+01
-3.067684051730626749e+00,5.557657302402953192e+00
1.254098723902197676e+01,2.176350982767493392e+00
-3.089428682456443198e+00,6.987038758581868514e+00
6.723248659988272813e+00,-2.248506856956735689e+00
8.183068615853107630e+00,-2.620166656004098371e+00
5.262834792437844911e+00,1.253861369989266805e+01
4.610927625881708458e+00,-2.635267180678948939e+00
5.885809921121570198e+00,-3.148778069074964492e+00
7.096315505559616099e+00,-3.079082281985840552e+00
7.124211826295296923e+00,-3.212954686286758843e+00
3.044404296363811824e+00,-2.622285904627249309e+00
5.367430734929488523e+00,-3.805918727950590608e+00
9.453329944119790440e+00,-1.685065995319297905e+00
1.117245257085142995e+01,-1.367149566148926354e-01
1.031333453620026219e+01,-9.956646260159800477e-01
-1.369479956241210772e+00,2.901475222355491823e-01
2.167739969727309202e-01,1.135933218584401772e+01
6.461906877691815154e+00,1.303676956031839396e+01
6.955208826937289146e-01,-2.299435250792651431e+00
-1.808009370985891096e+00,8.693499897395131626e-01
8.958159057903584355e+00,-1.667573507461802329e+00
5.753509829617643234e+00,1.292749932033671456e+01
1.164446474616297422e+01,1.629855658747167979e+00
-1.729685218433820282e+00,3.685504038065952059e-01
7.110973335488580460e+00,1.271272329437682558e+01
6.879304094268813508e+00,1.284684815256630230e+01
1.022726837100468167e+01,1.137689601237791770e+01
-2.720240483546934485e+00,7.379678856899540840e+00
-3.152149526930216439e+00,4.061919790221056203e+00
6.964533082509803741e+00,-3.043459190505460654e+00
1.503189878027234805e+00,-2.089182656154005002e+00
1.290776934867369263e+01,5.222339565495175862e+00
-1.990344469868565724e-01,-4.604096591195032673e-01
-2.975819860886105950e+00,4.683297344405846552e+00
7.651250516837807325e+00,1.253140611911050328e+01
5.734134469932552491e+00,1.316914998302060980e+01
1.185947356857014334e+01,1.035322835253578333e+01
1.043729430617596599e+01,-8.728467354183706561e-01
1.186101728643885167e+01,9.893414606571830916e+00
-1.604860105135045067e+00,1.929878100380971517e+00
8.923655491010888952e+00,-1.724701752528912557e+00
8.700231226534947737e+00,-2.250400469564423744e+00
1.142952877537132395e+01,1.027185917965222473e+01
9.455131689597227052e-01,-2.519655258543358478e+00
3.189764308762192968e-01,-2.791686284348438463e+00
1.265923613192866348e+01,6.313421660564336513e+00
9.938579741011945856e+00,1.100648840373837345e+01
-1.512546642080656589e+00,9.616247071876045993e+00
1.093181034677492569e+01,9.804749350873564140e+00
1.147549567580616880e+01,8.439979650546987955e+00
8.740070692088393045e+00,1.214880320881895237e+01
1.295217368965399629e+01,6.953106523944052597e+00
1.073897983305323045e+01,-5.745977620164817168e-01
1.226595366410239230e+01,4.819413089141549200e+00
-2.691208180494387037e+00,7.738507566396949144e+00
8.551318030198284958e+00,1.171071058872852966e+01
4.956464171857383860e+00,-2.967051689189656116e+00
1.256586849118753157e+01,5.168335486931198375e+00
-9.549864453958969435e-01,-4.069123629678044196e-01
-1.214847747441307746e+00,1.009206045610585178e+01
1.260331857882838591e+01,6.224374778343293002e+00
2.710098087394221533e+00,-3.254502330535146370e+00
-2.486552501140047333e+00,1.854647407188074748e+00
-3.323103742301325880e+00,5.203857178439603715e+00
1.126185078468875389e+01,9.665573007452090692e+00
4.902616980757977139e+00,-3.241594727641192719e+00
-3.340528973831546011e+00,5.047398998590860941e+00
1.260500043612982068e+01,3.213587798003710638e+00
-2.743658544723318826e+00,6.173931036446149712e+00
-2.647036971308263098e+00,2.603521696231828830e+00
3.187588924253699219e-01,1.132676150162973805e+01
1.333845606849433096e+00,-2.398412723028240379e+00
4.086910369615596395e+00,-3.102017486519400791e+00
1.201623706745219522e+01,4.714418585361550562e+00
2.390070456385119169e+00,-3.237469048133501559e+00
-2.820905141401990335e+00,1.998389520428665023e+00
2.208533094865380519e+00,1.266179325254353927e+01
8.710759947836827166e+00,-2.049392789461390585e+00
5.864073608019533701e+00,1.214077054098780373e+01
-2.694072272058276596e+00,9.611390341781094193e-01
-2.272738597784136338e+00,4.040336724739590046e+00
1.315299053574210575e+01,4.821162675752098004e+00
1.094351142910321961e+01,1.001725089717861650e+01
1.321531860311651840e+01,4.719091510098855302e+00
-1.139016899180282927e+00,3.969567082567095895e-01
-1.716125872770281724e+00,9.148656202132013249e+00
1.296760518401446571e+00,-2.565358665143218531e+00
-1.774227953817923975e+00,9.192610321367524762e+00
-3.383360161205040129e-01,-5.498072697486362514e-01
-1.200448432035160273e+00,-7.493900089928349217e-01
1.284587060023149974e+01,2.952620308053210074e+00
1.078416649234735836e+01,-5.290684145877184719e-01
8.490367012086128540e+00,-2.287814377088452922e+00
6.108715184487202521e+00,1.274469694440795919e+01
-1.192915481854425863e+00,-8.783160543531565168e-02
-2.002871026676431576e+00,7.864140876342106345e+00
1.028220472800800067e+01,1.009787041947559416e+01
9.336231835626659148e+00,1.115207479844365146e+01
-2.943902838978447178e-01,1.100699516951072710e+01
-2.187470901554905645e+00,8.923340833102315628e+00
8.087696192463020850e+00,1.187418425916937537e+01
1.211484387400214047e+01,9.380844093998160105e+00
-1.782593095307073661e+00,2.644568905632822542e+00
1.185262159525420245e+01,7.463283322864352698e+00
8.645646112681880879e+00,-2.341039801332418513e+00
2.026817114448693502e-01,1.139272295057098106e+01
-3.797307192113388297e-01,1.093390823257563582e+01
3.727964054460460641e+00,1.310748034651222405e+01
-6.562951593401642469e-01,5.711818900668141907e-01
9.599206927936199563e+00,1.210582823302380895e+01
4.967365399888840294e+00,-3.450753139650871049e+00
5.390697062544712814e+00,-2.842193457640604493e+00
1.342826364320402455e+01,8.526833299432471591e+00
9.740601418732044436e+00,1.153663255778856467e+01
-2.254936635919118970e+00,8.817162235599875331e+00
4.314068109860832223e+00,-3.323869079445373131e+00
5.091235968303180925e+00,-3.326265106909659153e+00
1.160051911615140341e+01,9.916717291169941717e+00
-3.484759174085889200e+00,2.885563836581295227e+00
8.746625894163582160e+00,-2.249149052289703299e+00
1.269391026831283753e+01,9.231823455987344218e+00
3.639789054208186769e-02,-6.138992579605568878e-01
4.877291675171049334e+00,-2.507397972145517073e+00
1.288134065349065871e+01,4.846864959157543673e+00
-1.192442823947909680e+00,9.853264120934895232e+00
9.990946311534102620e+00,-1.268909916545720939e+00
1.226918671081147849e+01,2.027453021811070233e+00
4.165975438977205236e+00,1.253655834565323879e+01
1.090456496265896913e+00,1.208248310726747476e+01
1.400956177523405177e+00,1.201084098905022302e+01
1.106449354599934765e+01,1.077980319608019322e+01
3.208099577393630497e-01,-1.249765258737546958e+00
3.586489795467422859e+00,-2.938465185241921240e+00
1.241805502620326607e+01,5.847818887298320334e+00
3.890694710109403154e+00,-2.926088177823773506e+00
9.941498615863444854e+00,1.133736317172056829e+01
2.911203734042778990e+00,1.268829625291126817e+01
-2.551622161788486665e+00,5.637588135588528893e+00
8.286522866212273186e+00,-2.580726043191625685e+00
1.534379218304792847e+00,-1.703692904710345957e+00
1.143154285394032321e+01,8.770742401827654078e+00
1.142120302454392800e+01,8.825899835817386574e+00
6.598750204593956781e+00,1.296277066868293204e+01
-3.057526387499933662e+00,1.763507643953432957e+00
6.512792181364126520e+00,-3.449783430013518171e+00
1.226573429485569555e+01,3.338778090901731055e+00
5.383735033349700494e+00,-2.803180479161025751e+00
7.123949633909539614e+00,1.255340528811638023e+01
-3.217847329236505516e+00,5.807117950191187816e+00
1.034712242228171419e+01,1.105969919895241560e+01
1.251928545883914090e+01,3.249624241576354766e+00
5.080645171987475450e+00,-3.659027707882771097e+00
1.053865950748772207e+01,-7.737448966882825019e-01
1.156894610569211057e+00,1.205985224603444905e+01
7.455820074233391992e+00,1.324967089610875348e+01
3.747167257263975593e+00,1.252764887836118390e+01
5.728534524016664520e+00,-2.454088446172224103e+00
1.355734967858021989e+01,6.596533830680154864e+00
-8.877892259586372958e-01,-1.153653107003919764e+00
8.883209505073617507e+00,1.192752906977482041e+01
1.302939619981162522e+01,2.705421863404656513e+00
1.317465951747847974e+00,1.173634401174928321e+01
5.916227381456337753e+00,1.339909824208301359e+01
-3.337551980936959595e+00,2.646983208721395364e+00
6.445941029716095727e-02,-2.199587611119417474e+00
5.537527064449212943e+00,-3.047485759143585327e+00
1.225711935082143356e+01,2.563708961398939223e+00
5.533533953810243489e+00,-3.254493080959505846e+00
-2.673245530419050553e-01,-1.003620191336318079e+00
6.712386755201787736e+00,-2.606346167537779479e+00
1.190276723395019864e+01,9.655795431792455474e-01
2.073106685915516945e+00,-3.113289949629541198e+00
-2.894684234215200824e+00,4.982197193782256228e+00
5.235775166221519505e+00,-3.039536744801472068e+00
7.381531975043507998e+00,-2.846716117905716992e+00
2.661445846159805395e+00,-1.693888426188811636e+00
9.388163357316953395e+00,-1.688083585931621222e+00
-2.175444609200728685e+00,1.125967052011041414e+00
6.816777333420348306e+00,1.199815545687832596e+01
-2.097561495156925915e+00,3.845368307226956439e+00
-3.056612906132261998e+00,3.801920026722803492e+00
9.296501650758569824e+00,-1.750258457467683826e+00
7.978317736766913804e+00,-2.844090029580867096e+00
1.070535807981794996e+01,9.867294098854278772e+00
1.219643638050014545e+01,8.680150268168780769e+00
1.226202289945118018e+01,2.235834631991116428e+00
7.712335080973931056e+00,-2.682244494382275413e+00
1.251413002812864939e+01,2.679960359244618395e+00
-3.071934358486725358e+00,6.218691465532983464e+00
2.766513917771975528e+00,-3.367354814102244021e+00
1.114939482074233013e+01,1.022600770920830193e+01
1.274127186334264117e+01,7.243776300109953326e+00
1.723562528011421069e+00,1.238679865751872988e+01
1.274945124443541644e+01,4.872161369869250080e+00
4.947212486598886017e+00,1.316211629901155433e+01
6.961064138357150988e+00,1.334546753904797711e+01
6.546763445839747675e+00,-3.076782401150268242e+00
-1.660373413321453384e+00,1.255236951417380897e+00
-8.621723789795234794e-01,-3.801776151245945812e-01
1.142058259299622680e+00,1.209148044684651779e+01
1.146991175340001767e+01,9.064388848594195025e+00
4.346539151824050151e+00,1.305855534108764715e+01
1.028346528743428223e+01,1.215353928577004794e+01
1.310483883015338513e+01,5.004308343100930756e+00
1.216791020400402701e+01,1.650760765774647254e+00
1.176562828432150454e+01,7.770694651736524960e-01
8.932791901196175388e+00,-2.140478544813473327e+00
9.708062646177918253e+00,-1.496132712987867208e+00
-9.029540207227357840e-01,-6.801672680947632443e-01
1.296067021137520037e+01,3.610674494068717877e+00
9.479642009320903284e+00,1.172699963499997367e+01
1.213114813705743700e+01,8.748441363422266193e+00
6.903723801850780717e+00,-2.446301026575836701e+00
8.052647996002955111e+00,-2.516705547709018553e+00
1.160536754452445862e+01,4.889092917576238762e-01
6.313292561886992615e+00,1.292179568754490759e+01
1.104002448626967592e+01,-2.340657332985918160e-01
1.292540491050852935e+01,6.922657736200609868e+00
-2.656444704397216583e+00,7.077638623274379093e+00
6.579034600258622412e+00,1.273776807042975179e+01
1.217204743694714253e+01,5.434026351787914599e+00
6.429880116217946195e+00,-2.469748665865539650e+00
2.460780671409981579e+00,-2.493261390537624855e+00
1.212664566297093316e+01,8.822158235595329856e+00
-2.311515551231940080e+00,6.535757099834795802e+00
3.510641920038181318e+00,1.287772923255067070e+01
1.233666173624895279e+01,1.847013942946252207e+00
1.794768079637081293e+00,1.219629562558564828e+01
-2.716416728072508668e+00,6.635882291497990693e+00
-2.875831196938801071e+00,6.501787634110478109e+00
-2.824615865600646814e+00,2.963096023555018999e+00
2.680728782746994554e+00,-2.256356956656513368e+00
1.412953711265871704e+01,6.555396513395107760e+00
4.920004221293044822e+00,-3.088677194603729248e+00
1.096804863518743822e+01,8.496463485954585337e+00
1.763447231954442973e+00,1.221956367360697371e+01
1.301292658148005366e+01,5.997887633944137598e+00
4.410587974762886887e+00,1.263303794815523950e+01
-2.866233816666738932e+00,7.008115967467391627e+00
4.370284765848866826e+00,-2.347910526406061571e+00
6.443242037909975295e+00,1.343345330702269536e+01
-2.715542219033365789e+00,7.837311039725880946e+00
9.763151687419387770e+00,-1.318135626042830744e+00
8.172979942860653324e+00,-2.092910319301267918e+00
-1.521969973194554626e-01,-4.524774010690570947e-01
1.303758178427319514e+01,2.465299905390119672e+00
1.003500135934524806e+01,-1.276173531922666804e+00
1.172113797704050597e+01,6.631759286829099764e-01
1.207126303997907435e+01,9.043859661821143092e+00
1.063402013944370950e+01,-6.571889455800654645e-01
-2.374541158311947342e+00,7.504730249393342767e+00
4.051698328433452012e+00,1.266115069132577453e+01
1.230146793887464796e+01,1.716414467798811572e+00
1.467675949635250277e+00,-2.846772378877016507e+00
1.162533666917734188e+01,7.034355524842750285e-01
-1.933814321644588219e+00,3.004989821702966246e+00
3.144225850078976592e-01,-1.928740730582954477e+00
-1.236886660360239532e+00,9.937321991311279135e+00
-2.040103617541445757e+00,6.977185060286760887e+00
2.464618873965696455e+00,-1.801762882749572192e+00
2.088080495283064053e+00,1.280094227020619968e+01
9.803947851340691244e+00,-1.361560256947171865e+00
-9.693104264394927227e-01,1.034114715392292538e+01
-1.346945186859512589e+00,1.057894753458531234e+00
1.082109944701745441e+01,-4.901721214839689367e-01
-2.719409671119628058e-01,1.099435515279670383e+01
-2.620661933603356530e+00,8.039257284724246944e+00
-1.841857938008265805e+00,5.487227081813470519e-01
-2.721922281588734727e+00,7.491786503118493812e+00
6.177106148325677282e-01,1.174471201224861261e+01
-3.422411650360135837e+00,3.887288986475925245e+00
8.065157820751068130e+00,1.218063552964284746e+01
-1.194704368402996764e+00,1.113424321050580090e-01
9.802676772460056753e+00,-1.156097157087130789e+00
-1.767808496260516726e+00,9.209836063096968672e+00
2.922682550595901319e+00,1.284556083399769122e+01
3.661441030974189381e+00,-2.971401333838001868e+00
5.384923408317101590e+00,1.280228787973394944e+01
1.120639346311873652e+01,4.144530543888524932e-02
1.113167544031534106e+01,8.927737696758102359e+00
1.259351408742892175e+01,2.707554080316024958e+00
1.194682235981341911e+01,1.136296687760882662e+00
1.133791447785965190e+01,1.075328146358047121e+01
-8.841420963988948500e-01,1.030015072822941136e+01
1.208936390690812779e+01,1.398714136217757975e+00
-2.476594374497292250e+00,4.740754586996371422e+00
7.639313059523187732e+00,1.262605804324292258e+01
1.313659280686088060e+01,3.992263854206972162e+00
1.150848316029318852e+01,3.583527570430407039e-01
4.618583402632971513e+00,-3.390528494805584714e+00
4.725242417822088647e+00,1.292598711252043664e+01
1.249621048074761376e+01,2.706280668171970216e+00
5.754025293471186409e+00,-2.856537858263448193e+00
6.623627900888318543e+00,1.297875641705565108e+01
1.894912364922989312e+00,-1.045892343409431824e+00
7.651631104894009994e+00,1.149947265407658215e+01
-2.879799286033501993e+00,6.690693485852074573e+00
-2.218598454172885148e+00,3.661881315405580484e+00
5.677741266632382100e+00,1.254396704801908768e+01
1.106450014189606534e+01,1.178519470172556538e-02
3.509063463066695920e+00,1.250018492213373733e+01
1.026703433128259846e-01,2.862501210271775065e-01
-2.366589106334576975e+00,8.333904465799932382e+00
8.100605895545182733e+00,-2.594827918373010078e+00
7.553556782954021109e+00,1.254761537922492209e+01
8.822122112547676309e+00,1.231903035527358270e+01
1.218288615920622497e+01,9.001857301774151665e+00
-1.352759207460482394e+00,9.931731657709004679e+00
1.151347313301434738e+01,1.154536815476093636e+01
-1.315968272000166195e+00,9.536697714342281529e+00
1.296563918057514186e+01,5.155602202500661591e+00
-2.488587304925345300e+00,7.326792547152916057e+00
-2.756830670517588899e+00,4.306935033219028597e+00
-4.489483816825874385e-01,1.085911933098549831e+01
1.164486499192976865e+01,7.133656093522429131e-01
6.062682529098275097e+00,-2.625685057331678784e+00
2.990515681993492603e+00,-1.673999525660692100e+00
-3.998770673535840814e-01,-4.851955206002154242e-01
1.123556227133701668e+01,1.013485400413696880e+01
1.178276787192238650e+01,6.045337520508500262e-01
3.168672865682585105e+00,1.266496473022711200e+01
4.408898326165791914e+00,1.283287122486008158e+01
1.230765205661678863e+01,6.024008493888060478e+00
1.273864957824808997e+01,6.697987847565236130e+00
2.140137648473061205e+00,1.155683129779362162e+01
2.887077656888166644e+00,-2.202818655197728681e+00
-8.323821420143193706e-01,1.047786856942557421e+01
8.888069876221502241e+00,-1.781223377137302499e+00
9.028132746003301179e-01,-1.308853073120324950e+00
1.203063717890479012e+01,1.535312159823400968e+00
8.833007190224842375e+00,1.013383300718521696e+01
-2.179137583943061784e+00,9.060871925184924791e+00
8.615665379861818352e+00,-2.194905770945542400e+00
4.566901974586135005e+00,-2.338361104572801885e+00
1.171264181951172390e+01,9.322259533040787360e+00
9.635601947967010972e+00,-1.419243697445850216e+00
-2.826780734433991249e+00,2.323070006771473128e+00
1.120708856089688332e+01,5.058896976845872473e-02
-3.177022687909021315e-01,1.091720418663224734e+01
-9.083522859416115480e-01,-1.876484461547014426e+00
2.882721767975660043e-02,-7.080998089965593323e-01
6.202505184292963492e-01,-1.952831889420363787e+00
4.772326710659358540e+00,1.257265458955783544e+01
1.101691314704276436e+01,-2.844111825871928900e-01
3.445406037884493955e+00,-2.940701892915122961e+00
1.017600888004101911e+01,-1.069760443912269210e+00
1.292753977376316143e+01,3.818877926134292888e+00
1.301522941711363046e+01,3.876754145025416154e+00
1.291497000974341702e+01,4.257833306410781837e+00
-2.828461310852993904e+00,6.268942433590879659e+00
-1.353863184567153155e+00,1.733127943958683304e-01
-2.951666994283861811e+00,2.763297698011171200e+00
-3.178125389857875405e+00,6.049775458988957411e+00
-5.488385236286976721e-01,1.073680370467210921e+01
1.214316268662167175e+01,1.839907919194570418e+00
1.262743610960267304e+01,2.016327913277834227e+00
-2.403184455388025498e+00,3.784796774701612687e+00
3.593349136855845671e-01,1.127021839177094975e+01
7.510569180476657891e+00,-2.524187949799816977e+00
2.527730807680831582e+00,-1.323239332764805098e+00
